UNIQID	NAME	1a/SEED_CTRL: RIKEN-YAMAUCHI1A, RIKEN-YAMAUCHI1B [ATGE_SEED_170]	1b/SEED_CTRL: RIKEN-YAMAUCHI2A, RIKEN-YAMAUCHI2B [ATGE_SEED_170]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_170]	6a/SEED_CTRL: RIKEN-NAKABAYASHI1A, RIKEN-NAKABAYASHI1B [ATGE_SEED_183]	6b/SEED_CTRL: RIKEN-NAKABAYASHI2A, RIKEN-NAKABAYASHI2B [ATGE_SEED_183]	6c/SEED_CTRL: RIKEN-NAKABAYASHI3A, RIKEN-NAKABAYASHI5B [ATGE_SEED_183]	6d/SEED_CTRL: RIKEN-NAKABAYASHI4A, RIKEN-NAKABAYASHI4B [ATGE_SEED_183]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_183]	3a/SEED_CTRL: RIKEN-LI1A, RIKEN-LI1B [ATGE_SEED_184]	3b/SEED_CTRL: RIKEN-LI2A, RIKEN-LI2B [ATGE_SEED_184]	3c/SEED_CTRL: RIKEN-LI3A, RIKEN-LI3B [ATGE_SEED_184]	3d/SEED_CTRL: RIKEN-LI4A, RIKEN-LI4B [ATGE_SEED_184]	3e/SEED_CTRL: RIKEN-LI5A, RIKEN-LI5B [ATGE_SEED_184]	3f/SEED_CTRL: RIKEN-LI6A, RIKEN-LI6B [ATGE_SEED_184]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_184]	2a/SEED_CTRL: RIKEN-PRESTON0A, RIKEN-PRESTON0B [ATGE_SEED_195]	2b/SEED_CTRL: RIKEN-PRESTON1A, RIKEN-PRESTON1B [ATGE_SEED_195]	2c/SEED_CTRL: RIKEN-PRESTON2A, RIKEN-PRESTON2B [ATGE_SEED_195]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_195]	10a/SEED_CTRL: 6hr_rep1, 6hr_rep2 [ATGE_SEED_196]	10b/SEED_CTRL: 12hr_rep1, 12hr_rep2 [ATGE_SEED_196]	10c/SEED_CTRL: 24hr_rep1, 24hr_rep2 [ATGE_SEED_196]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_196]	4a/SEED_CTRL: Penfield_1-1_endosperm-control_Rep1_ATH1, Penfield_1-2_endosperm-control_Rep2_ATH1, Penfield_1-3_endosperm-control_Rep3_ATH1 [ATGE_SEED_386]	4b/SEED_CTRL: Penfield_1-4_endosperm-ABA_Rep1_ATH1, Penfield_1-5_endosperm-ABA_Rep2_ATH1, Penfield_1-6_endosperm-ABA_Rep3_ATH1 [ATGE_SEED_386]	4c/SEED_CTRL: Penfield_1-7_endosperm-PAC_Rep1_ATH1, Penfield_1-8_endosperm-PAC_Rep2_ATH1, Penfield_1-9_endosperm-PAC_Rep3_ATH1 [ATGE_SEED_386]	4d/SEED_CTRL: Penfield_1-10_embryo-control_Rep1_ATH1, Penfield_1-11_embryo-control_Rep2_ATH1, Penfield_1-12_embryo-control_Rep3_ATH1 [ATGE_SEED_386]	4e/SEED_CTRL: Penfield_1-13_embryo-ABA_Rep1_ATH1, Penfield_1-14_embryo-ABA_Rep2_ATH1, Penfield_1-15_embryo-ABA_Rep3_ATH1 [ATGE_SEED_386]	4f/SEED_CTRL: Penfield_1-16_embryo-PAC_Rep1_ATH1, Penfield_1-17_embryo-PAC_Rep2_ATH1, Penfield_1-18_embryo-PAC_Rep3_ATH1 [ATGE_SEED_386]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_386]	8a/SEED_CTRL: Carrera Begua_1-1_lar_Rep1_ATH1, Carrera Begua_1-2_lar_Rep2_ATH1, Carrera Begua_1-3_lar_Rep3_ATH1 [ATGE_SEED_61]	8b/SEED_CTRL: Carrera Begua_1-4_ido_Rep1_ATH1, Carrera Begua_1-5_ido_Rep2_ATH1, Carrera Begua_1-6_ido_Rep3_ATH1 [ATGE_SEED_61]	8c/SEED_CTRL: Carrera Begua_1-7_aba_Rep1_ATH1, Carrera Begua_1-8_aba_Rep2_ATH1, Carrera Begua_1-9_aba_Rep3_ATH1 [ATGE_SEED_61]	8d/SEED_CTRL: Carrera Begua_1-10_abi1_Rep1_ATH1, Carrera Begua_1-11_abi1_Rep2_ATH1, Carrera Begua_1-12_abi1-Rep3_ATH1 [ATGE_SEED_61]	8e/SEED_CTRL: Carrera Begua_1-13_abi3_Rep1_ATH1, Carrera Begua_1-14_abi3_Rep2_ATH1, Carrera Begua_1-15_abi3_Rep3_ATH1 [ATGE_SEED_61]	8f/SEED_CTRL: Carrera Begua_1-16_fus_Rep1_ATH1, Carrera Begua_1-17_fus_Rep2_ATH1, Carrera Begua_1-18_fus_Rep3_ATH1 [ATGE_SEED_61]	8g/SEED_CTRL: Carrera Begua_1-19_rdo_Rep1_ATH1, Carrera Begua_1-20_rdo_Rep2_ATH1, Carrera Begua_1-21_rdo_Rep3_ATH1 [ATGE_SEED_61]	8h/SEED_CTRL: Carrera Begua_1-22_CVI-24hr-dormancy_Rep1_ATH1, Carrera Begua_1-23_CVI-24hr-dormancy_Rep2_ATH1, Carrera Begua_1-24_CVI-24hr-dormancy_Rep3_ATH1 [ATGE_SEED_61]	8i/SEED_CTRL: Carrera Begua_1-25_CVI-24hr-ripening_Rep1_ATH1, Carrera Begua_1-26_CVI-24hr-ripening_Rep2_ATH1, Carrera Begua_1-27_CVI-24hr-ripening_Rep3_ATH1 [ATGE_SEED_61]	8j/SEED_CTRL: Carrera Begua_1-28_CVI-20hr-ripening_Rep1_ATH1, Carrera Begua_1-29_CVI-20hr-ripening_Rep2_ATH1, Carrera Begua_1-30_CVI-20hr-ripening_Rep3_ATH1 [ATGE_SEED_61]	8k/SEED_CTRL: Carrera Begua_1-31_cts1-24hr-dormancy_Rep1_ATH1, Carrera Begua_1-32_cts1-24hr-dormancy_Rep2_ATH1, Carrera Begua_1-33_cts1-24hr-dormancy_Rep3_ATH1 [ATGE_SEED_61]	8l/SEED_CTRL: Carrera Begua_1-34_cts1-24hr-ripening_Rep1_ATH1, Carrera Begua_1-35_cts1-24hr-ripening_Rep2_ATH1, Carrera Begua_1-36_cts1-24hr-ripening_Rep3_ATH1 [ATGE_SEED_61]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_61]	5a/SEED_CTRL: Finch-Savage_1-1_PD24h_Rep1_ATH1, Finch-Savage_1-2_PD24h_Rep2_ATH1, Finch-Savage_1-3_PD24h_Rep3_ATH1, Finch-Savage_1-4_PD24h_Rep4_ATH1 [ATGE_SEED_69]	5b/SEED_CTRL: Finch-Savage_1-10_SD1_Rep2_ATH1, Finch-Savage_1-11_SD1_Rep3_ATH1, Finch-Savage_1-12_SD1_Rep4_ATH1, Finch-Savage_1-9_SD1_Rep1_ATH1 [ATGE_SEED_69]	5c/SEED_CTRL: Finch-Savage_1-13_PD48h_Rep1_ATH1, Finch-Savage_1-14_PD48h_Rep2_ATH1, Finch-Savage_1-15_PD48h_Rep3_ATH1, Finch-Savage_1-16_PD48h_Rep4_ATH1 [ATGE_SEED_69]	5d/SEED_CTRL: Finch-Savage_1-17_PD30d_Rep1_ATH1, Finch-Savage_1-18_PD30d_Rep2_ATH1, Finch-Savage_1-19_PD30d_Rep3_ATH1, Finch-Savage_1-20_PD30d_Rep4_ATH1 [ATGE_SEED_69]	5e/SEED_CTRL: Finch-Savage_1-21_SD2_Rep1_ATH1, Finch-Savage_1-22_SD2_Rep2_ATH1, Finch-Savage_1-23_SD2_Rep3_ATH1, Finch-Savage_1-24_SD2_Rep4_ATH1 [ATGE_SEED_69]	5f/SEED_CTRL: Finch-Savage_1-25_LIG_Rep1_ATH1, Finch-Savage_1-26_LIG_Rep2_ATH1, Finch-Savage_1-27_LIG_Rep3_ATH1, Finch-Savage_1-28_LIG_Rep4_ATH1 [ATGE_SEED_69]	5g/SEED_CTRL: Finch-Savage_1-29_PDD_Rep1_ATH1, Finch-Savage_1-30_PDD_Rep2_ATH1, Finch-Savage_1-31_PDD_Rep3_ATH1, Finch-Savage_1-32_PDD_Rep4_ATH1 [ATGE_SEED_69]	5h/SEED_CTRL: Finch-Savage_1-33_NDD_Rep1_ATH1, Finch-Savage_1-34_NDD_Rep2_ATH1, Finch-Savage_1-35_NDD_Rep3_ATH1, Finch-Savage_1-36_NDD_Rep4_ATH1 [ATGE_SEED_69]	5i/SEED_CTRL: Finch-Savage_1-37_PDL_Rep1_ATH1, Finch-Savage_1-38_PDL_Rep2_ATH1, Finch-Savage_1-39_PDL_Rep3_ATH1, Finch-Savage_1-40_PDL_Rep4_ATH1 [ATGE_SEED_69]	5j/SEED_CTRL: Finch-Savage_1-41_PDN_Rep1_ATH1, Finch-Savage_1-42_PDN_Rep2_ATH1, Finch-Savage_1-43_PDN_Rep3_ATH1, Finch-Savage_1-44_PDN_Rep4_ATH1 [ATGE_SEED_69]	5k/SEED_CTRL: Finch-Savage_1-45_PDLN_Rep1_ATH1, Finch-Savage_1-46_PDLN_Rep2_ATH1, Finch-Savage_1-47_PDLN_Rep3_ATH1, Finch-Savage_1-48_PDLN_Rep4_ATH1 [ATGE_SEED_69]	5l/SEED_CTRL: Finch-Savage_1-49_PDC_Rep1_ATH1, Finch-Savage_1-50_PDC_Rep2_ATH1, Finch-Savage_1-51_PDC_Rep3_ATH1, Finch-Savage_1-52_PDC_Rep4_ATH1 [ATGE_SEED_69]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_69]	7a/SEED_CTRL: bot0142, bot0314, bot0394 [ATGE_SEED_7]	7b/SEED_CTRL: bot0143, bot0315, bot0395 [ATGE_SEED_7]	7c/SEED_CTRL: bot0246, bot0247 [ATGE_SEED_7]	7d/SEED_CTRL: bot0256, bot0257 [ATGE_SEED_7]	7e/SEED_CTRL: bot0293, bot0294 [ATGE_SEED_7]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_7]
At1g16540	246325_at| ABA3_LOS5_SIR3__ABA3/ATABA3/LOS5/SIR3 (ABA DEFICIENT 3); Mo-molybdopterin cofactor sulfurase/ selenocysteine lyase|	1.09	1.60	1.00	2.75	0.49	0.77	0.73	1.00	0.77	0.69	0.66	0.76	0.74	0.55	1.00	2.46	1.85	2.76	1.00	1.44	0.89	0.49	1.00	0.59	0.65	0.65	0.28	0.92	0.94	1.00	0.83	1.23	1.17	0.89	0.70	0.65	1.31	1.61	1.24	1.39	1.07	1.06	1.00	1.66	2.13	1.52	2.33	2.11	1.43	3.05	2.39	0.92	0.99	0.66	0.67	1.00	0.23	0.25	0.17	0.23	0.04	1.00
At1g50430	261865_at| DWF5_7RED_LE_PA_ST7R__DWF5 (DWARF 5)|	2.61	0.20	1.00	0.38	1.70	1.26	1.35	1.00	1.20	1.42	1.20	1.39	1.00	1.10	1.00	0.52	0.40	0.27	1.00	0.35	0.55	1.69	1.00	1.51	1.71	1.33	5.47	1.99	2.04	1.00	1.49	0.73	0.93	0.76	2.78	2.21	0.68	0.94	0.97	1.01	1.16	0.93	1.00	0.83	1.40	0.96	1.03	1.64	1.02	0.30	0.44	0.72	0.51	0.81	0.45	1.00	4.07	3.22	1.48	2.32	2.71	1.00
At1g58440	245809_at| XF1__XF1; oxidoreductase|	1.05	0.70	1.00	0.65	1.29	1.23	1.22	1.00	0.90	1.13	1.25	0.95	0.58	0.56	1.00	0.55	0.63	0.89	1.00	1.40	1.31	1.29	1.00	1.63	1.33	1.58	0.88	0.91	1.14	1.00	0.83	0.81	0.63	0.73	0.77	0.88	0.58	1.83	1.01	1.11	1.19	0.65	1.00	2.05	1.07	1.67	1.35	0.68	0.88	0.57	0.61	1.67	1.31	1.00	1.46	1.00	0.87	0.84	0.58	1.11	0.88	1.00
At2g07050	266495_at| CAS1__CAS1 (CYCLOARTENOL SYNTHASE 1)|	1.62	1.16	1.00	0.46	3.75	4.46	3.37	1.00	3.00	2.34	3.39	2.89	2.82	3.11	1.00	0.40	0.49	0.47	1.00	1.52	2.47	3.75	1.00	3.53	2.53	2.56	2.57	1.52	1.75	1.00	3.22	0.89	1.06	1.09	1.83	1.29	0.75	0.66	0.59	0.54	0.75	2.22	1.00	0.82	0.75	0.62	0.79	0.75	0.60	0.43	0.38	0.66	0.85	0.83	1.40	1.00	4.76	4.04	2.91	3.08	4.70	1.00
At2g22830	266831_at| squalene monooxygenase, putative / squalene epoxidase, putative|	1.82	0.44	1.00	0.37	0.95	0.87	0.81	1.00	0.76	1.70	0.46	0.77	1.61	0.78	1.00	0.94	0.71	0.24	1.00	0.20	0.61	0.95	1.00	0.76	0.89	0.57	1.03	0.83	0.74	1.00	2.48	2.58	1.59	2.34	3.15	5.13	1.37	1.44	0.98	1.58	2.11	1.78	1.00	0.61	1.33	0.58	0.63	0.86	1.81	0.83	1.26	1.11	0.74	1.12	1.55	1.00	0.68	0.75	0.55	0.38	0.54	1.00
At2g29090	266778_at| CYP707A2__CYP707A2 (cytochrome P450, family 707, subfamily A, polypeptide 2); oxygen binding|	0.55	6.23	1.00	3.57	0.42	0.87	0.97	1.00	0.43	0.65	0.34	0.88	0.91	0.50	1.00	3.22	2.81	7.74	1.00	4.15	1.45	0.42	1.00	0.22	1.88	0.20	0.27	0.88	0.56	1.00	0.70	1.95	1.75	3.40	0.17	0.46	2.79	1.75	1.34	1.41	2.50	1.41	1.00	1.29	0.78	0.96	0.63	0.57	3.12	1.16	1.62	1.19	2.06	2.69	0.76	1.00	0.79	2.33	1.05	1.49	1.17	1.00
At2g36800	265200_s_at| DOGT1_UGT73C5__DOGT1 (DON-GLUCOSYLTRANSFERASE); UDP-glycosyltransferase/ transferase, transferring glycosyl groups|	1.47	1.76	1.00	0.69	1.85	1.77	1.32	1.00	0.60	1.16	1.31	0.41	0.94	0.26	1.00	0.81	0.48	1.29	1.00	2.53	1.34	1.85	1.00	4.71	1.03	3.95	3.12	0.95	4.84	1.00	0.37	0.81	2.40	1.11	5.11	6.08	2.46	0.63	0.64	0.38	0.57	1.86	1.00	0.20	0.75	0.13	0.20	2.53	0.78	0.33	1.07	1.38	0.75	2.11	2.22	1.00	2.82	3.68	62.87	68.78	2.54	1.00
At2g38050	266095_at| DET2_DWF6__DET2 (DE-ETIOLATED 2)|	0.50	0.97	1.00	0.89	1.23	1.40	1.26	1.00	1.11	1.13	0.93	1.11	1.02	1.18	1.00	0.89	1.02	1.28	1.00	2.17	1.89	1.23	1.00	1.64	2.01	3.22	2.24	1.81	2.48	1.00	1.23	0.88	0.69	0.94	0.69	0.53	0.67	0.76	0.82	0.95	0.78	1.51	1.00	0.87	0.84	0.79	0.65	0.71	1.26	0.98	0.97	1.17	0.93	1.33	0.73	1.00	0.95	0.63	0.72	1.06	1.06	1.00
At3g02580	258484_at| STE1_BUL1_DWF7__STE1 (STEROL 1); C-5 sterol desaturase|	1.25	0.62	1.00	1.19	1.43	1.45	1.15	1.00	0.77	0.64	0.87	0.86	0.78	0.58	1.00	1.28	1.27	0.76	1.00	0.73	0.97	1.43	1.00	0.61	0.71	0.60	1.12	0.69	0.68	1.00	1.06	1.52	1.26	1.23	1.82	1.46	1.17	1.70	1.45	1.30	1.86	0.84	1.00	1.14	1.05	1.20	0.92	0.68	1.11	0.39	0.56	1.09	0.87	0.85	0.93	1.00	1.03	1.04	1.05	0.78	0.82	1.00
At3g19820	257938_at| DWF1_CBB1_DIM_DW1_EVE1__DWF1 (DIMINUTO 1); catalytic|	2.74	0.20	1.00	0.04	1.24	1.21	1.06	1.00	1.04	1.15	1.39	0.97	1.15	1.44	1.00	0.03	0.03	0.03	1.00	0.06	0.52	1.24	1.00	0.24	1.02	0.68	1.23	1.14	1.05	1.00	0.97	0.22	0.43	0.31	1.39	1.51	0.28	0.30	0.99	1.00	0.07	0.93	1.00	0.37	3.59	0.96	4.82	1.02	1.03	0.02	0.02	0.67	1.04	1.25	0.93	1.00	2.59	2.47	2.01	1.41	2.57	1.00
At3g50660	252184_at| DWF4_CLM_CYP90B1_DWF4__DWF4 (DWARF 4)|	0.86	0.85	1.00	0.49	1.57	1.08	1.21	1.00	0.56	0.57	0.80	1.02	1.67	1.55	1.00	0.41	0.39	0.35	1.00	0.68	1.31	1.57	1.00	0.42	0.32	0.57	1.54	1.23	1.96	1.00	1.61	0.97	0.97	1.17	1.10	1.54	0.65	1.10	1.34	1.10	0.44	1.08	1.00	0.88	0.84	0.94	0.26	0.51	2.10	0.43	0.68	1.18	1.43	2.53	0.44	1.00	0.90	0.77	1.04	2.12	1.20	1.00
At3g61460	251321_at| BRH1__BRH1 (BRASSINOSTEROID-RESPONSIVE RING-H2); protein binding / zinc ion binding|	3.81	0.45	1.00	0.34	0.92	1.04	0.67	1.00	0.70	0.58	0.87	1.29	1.64	0.98	1.00	0.55	0.71	0.69	1.00	0.89	1.31	0.92	1.00	1.53	1.31	1.46	5.06	1.65	0.87	1.00	2.24	1.12	2.09	1.80	7.34	6.57	1.67	0.74	1.39	1.11	1.79	2.18	1.00	0.68	0.65	0.84	0.22	1.05	1.56	0.23	0.84	0.56	0.55	2.56	0.64	1.00	1.73	1.42	0.66	2.15	2.34	1.00
At4g37760	253039_at| squalene monooxygenase, putative / squalene epoxidase, putative|	0.38	0.40	1.00	2.62	0.77	0.70	0.71	1.00	1.18	1.23	1.38	1.09	0.79	0.56	1.00	2.61	2.82	2.35	1.00	0.90	0.60	0.77	1.00	1.36	1.04	1.54	0.91	0.91	1.03	1.00	1.02	2.52	1.77	1.91	2.40	3.44	1.59	2.42	1.60	1.43	2.27	0.83	1.00	1.02	0.76	1.01	0.51	0.46	0.90	1.73	2.85	1.85	0.59	0.75	0.56	1.00	0.10	0.08	0.11	0.06	0.04	1.00
At5g05690	250752_at| CPD_CBB3_CYP90_DWF3__CPD (CABBAGE 3)|	2.61	3.77	1.00	0.32	1.72	1.76	1.72	1.00	1.15	1.34	1.51	1.39	2.06	2.94	1.00	0.34	0.35	0.36	1.00	0.86	1.55	1.72	1.00	0.79	0.60	1.06	2.11	1.50	2.01	1.00	1.62	0.72	0.81	1.16	1.80	1.75	0.57	0.44	0.79	1.04	0.38	1.84	1.00	0.36	0.50	0.46	0.17	0.50	1.39	0.14	0.26	0.52	0.80	1.90	1.06	1.00	1.89	1.52	1.34	1.33	1.83	1.00
At5g24140	249773_at| SQP2__SQP2 (Squalene monooxygenase 2); oxidoreductase|	0.89	1.08	1.00	0.30	0.33	0.65	0.50	1.00	0.39	0.42	0.42	0.67	0.27	0.90	1.00	0.86	0.47	0.87	1.00	0.69	0.35	0.33	1.00	0.97	0.45	0.74	0.51	0.78	0.28	1.00	1.09	1.85	1.28	1.41	1.22	1.63	1.67	1.21	3.29	0.62	2.99	0.85	1.00	1.58	2.34	2.97	1.10	3.19	1.73	0.87	1.25	0.47	1.50	1.98	3.29	1.00	0.39	0.61	0.76	0.31	0.27	1.00
At5g24150	249774_at| SQP1__SQP1 (Squalene monooxygenase 1)|	0.54	0.54	1.00	0.94	9.77	9.84	9.24	1.00	0.81	0.85	0.78	0.63	0.73	0.98	1.00	0.99	1.07	0.74	1.00	1.80	2.52	9.77	1.00	8.88	5.53	1.19	0.47	0.56	0.79	1.00	1.26	1.43	1.38	1.21	1.38	1.35	1.37	1.04	1.36	0.90	1.40	1.01	1.00	0.87	0.97	0.89	0.55	1.27	1.29	0.39	0.92	0.67	0.59	1.94	0.54	1.00	4.14	7.90	1.93	5.15	4.64	1.00
